latitude,longitude,brightness,scan,track,acq_date,confidence,frp,type
-20.8829,132.3141,404.8,1.2,1.1,13/10/2023,100,338.7,0
-20.8609,132.4815,379.3,1.2,1.1,13/10/2023,100,154.7,0
-20.8595,132.4926,397.7,1.2,1.1,13/10/2023,100,266.8,0
-20.8676,132.505,360.1,1.2,1.1,13/10/2023,100,78.2,0
-20.8796,132.5123,373.2,1.2,1.1,13/10/2023,100,123.8,0
-20.9252,132.4627,394.6,1.2,1.1,13/10/2023,100,253.6,0
-20.9238,132.4738,368.7,1.2,1.1,13/10/2023,100,114.5,0
-20.9535,132.5458,361.2,1.2,1.1,13/10/2023,100,78,0
-20.81,133.9399,388.9,1,1,13/10/2023,100,183.3,0
-20.8086,133.9497,389.5,1,1,13/10/2023,100,184,0
-20.3969,136.749,382.2,1.1,1,13/10/2023,100,156,0
-20.8218,133.9217,369.9,1,1,13/10/2023,100,108.4,0
-20.4061,136.7506,418.9,1.1,1,13/10/2023,100,406,0
-20.4045,136.7609,374.3,1.1,1,13/10/2023,100,121,0
-20.8308,133.9232,397.1,1,1,13/10/2023,100,233.3,0
-20.8295,133.933,394.4,1,1,13/10/2023,100,214.3,0
-20.8991,134.0894,375.6,1,1,13/10/2023,100,119.8,0
-20.9081,134.0909,425.7,1,1,13/10/2023,100,438.4,0
-20.9067,134.1006,404.6,1,1,13/10/2023,100,268.8,0
-20.9158,134.1021,374.2,1,1,13/10/2023,100,113.3,0
-20.9131,134.1215,392.7,1,1,13/10/2023,100,193.9,0
-20.9117,134.1312,364.6,1,1,13/10/2023,100,76.6,0
-20.9381,134.142,361.5,1,1,13/10/2023,100,71.4,0
-20.9367,134.1517,376.5,1,1,13/10/2023,100,119.2,0
-20.9354,134.1615,377.7,1,1,13/10/2023,100,124.8,0
-21.5996,133.1325,383.1,1.1,1,13/10/2023,100,164.3,0
-21.5982,133.1431,373.6,1.1,1,13/10/2023,100,121.8,0
-21.8841,132.9213,379.4,1.1,1.1,13/10/2023,100,149.6,0
-22.8857,130.151,372.6,1.7,1.3,13/10/2023,100,227.8,0
-22.8838,130.1676,367,1.7,1.3,13/10/2023,100,184.2,0
-19.9481,133.2617,398.5,1.1,1,13/10/2023,100,236.8,0
-19.9467,133.2717,386.1,1.1,1,13/10/2023,100,165.8,0
-19.955,133.2693,431.9,1.1,1,13/10/2023,100,520.6,0
-19.9536,133.2793,396.4,1.1,1,13/10/2023,100,222.3,0
-19.9523,133.2894,366.5,1.1,1,13/10/2023,100,83.6,0
-20.5427,128.6981,373.2,2,1.4,13/10/2023,100,301.7,0
-20.5615,128.6418,377.2,2,1.4,13/10/2023,100,358,0
-20.5593,128.6614,364.5,2,1.4,13/10/2023,100,234.9,0
-20.5192,131.3339,362,1.3,1.1,13/10/2023,100,105.4,0
-20.5358,131.2845,377.1,1.3,1.1,13/10/2023,100,191.7,0
-20.5342,131.2973,389.9,1.3,1.1,13/10/2023,100,275.1,0
-20.5326,131.31,360.8,1.3,1.1,13/10/2023,100,107.2,0
-20.5493,131.2605,397.7,1.3,1.1,13/10/2023,100,343.8,0
-20.5477,131.2732,396.2,1.3,1.1,13/10/2023,100,329.6,0
-20.5461,131.286,383.8,1.3,1.1,13/10/2023,100,233.5,0
-20.5467,131.3634,363.6,1.3,1.1,13/10/2023,100,106.2,0
-20.5451,131.376,362.9,1.3,1.1,13/10/2023,100,97.8,0
-20.5419,131.4011,365.3,1.3,1.1,13/10/2023,100,102.5,0
-20.5586,131.3522,423.7,1.3,1.1,13/10/2023,100,611.7,0
-20.5569,131.3648,460.4,1.3,1.1,13/10/2023,100,1246.8,0
-20.5553,131.3774,430.1,1.3,1.1,13/10/2023,100,682.2,0
-20.5537,131.39,397.7,1.3,1.1,13/10/2023,100,307.2,0
-20.5521,131.4025,373.8,1.3,1.1,13/10/2023,100,138,0
-20.5664,131.3597,396.1,1.3,1.1,13/10/2023,100,318.7,0
-20.5649,131.3723,366,1.3,1.1,13/10/2023,100,121.7,0
-20.8097,129.6749,394,1.7,1.3,13/10/2023,100,437.6,0
-20.8078,129.6914,392.1,1.7,1.3,13/10/2023,100,415.3,0
-20.8212,129.6764,398.4,1.7,1.3,13/10/2023,100,493.9,0
-19.9118,136.6154,372.7,1.1,1,13/10/2023,100,113.7,0
-20.7498,132.4017,373.2,1.2,1.1,13/10/2023,100,132.8,0
-20.7483,132.4128,384.4,1.2,1.1,13/10/2023,100,187.3,0
-20.1343,136.7149,373.2,1.1,1,13/10/2023,100,118.6,0
-20.8047,132.4618,365.3,1.2,1.1,13/10/2023,100,91.8,0
-20.8033,132.4729,369.6,1.2,1.1,13/10/2023,100,109.4,0
-20.8019,132.4839,371.8,1.2,1.1,13/10/2023,100,118.3,0
-20.8005,132.495,375.3,1.2,1.1,13/10/2023,100,135.2,0
-20.8244,132.3854,390.5,1.2,1.1,13/10/2023,100,231.2,0
-20.8229,132.3966,394.8,1.2,1.1,13/10/2023,100,254.5,0
-20.8215,132.4077,380.3,1.2,1.1,13/10/2023,100,166.5,0
-20.8635,132.3112,470.8,1.2,1.1,13/10/2023,100,1287.9,0
-20.8621,132.3225,447.4,1.2,1.1,13/10/2023,100,848.7,0
-20.8606,132.3337,399.3,1.2,1.1,13/10/2023,100,300.8,0
-20.8591,132.345,378.7,1.2,1.1,13/10/2023,100,170.9,0
-19.8992,132.9955,365.2,1.1,1,13/10/2023,100,86.9,0
-19.9006,132.9853,373.7,1.1,1,13/10/2023,100,118.5,0
-19.8941,132.9892,395.3,1.1,1,13/10/2023,100,223.6,0
-19.8955,132.9789,384.3,1.1,1,13/10/2023,100,161.6,0
-19.8862,132.9775,383.6,1.1,1,13/10/2023,100,159.5,0
-19.6762,132.8916,362.2,1.1,1,13/10/2023,100,72.5,0
-19.6776,132.8813,387.7,1.1,1,13/10/2023,100,181.8,0
-19.6683,132.8799,388,1.1,1,13/10/2023,100,180.7,0
-19.6697,132.8696,410.5,1.1,1,13/10/2023,100,334.8,0
-19.5078,132.9891,388.8,1.1,1,13/10/2023,100,182.5,0
-19.5066,132.7167,361.5,1.1,1,13/10/2023,100,75.2,0
-19.3248,132.8451,366.6,1.1,1,13/10/2023,100,92.2,0
-19.3261,132.8349,362.6,1.1,1,13/10/2023,100,77,0
-19.3168,132.8335,364,1.1,1,13/10/2023,100,82.4,0
-19.234,132.4755,443.3,1.1,1.1,13/10/2023,100,708.5,0
-19.2353,132.4649,370.3,1.1,1.1,13/10/2023,100,106.9,0
-19.2287,132.4801,396.2,1.1,1.1,13/10/2023,100,241.5,0
-19.2302,132.4695,405.2,1.1,1.1,13/10/2023,100,307.2,0
-19.225,132.4364,452.2,1.1,1.1,13/10/2023,100,847.2,0
-19.2264,132.4258,417.3,1.1,1.1,13/10/2023,100,417.3,0
-19.2155,132.435,385.6,1.1,1.1,13/10/2023,100,179.2,0
-19.217,132.4244,460.8,1.1,1.1,13/10/2023,100,998.1,0
-19.1872,132.4308,361.9,1.1,1.1,13/10/2023,100,84.3,0
-19.1886,132.4202,383,1.1,1.1,13/10/2023,100,174.4,0
-19.1914,132.3989,374,1.1,1.1,13/10/2023,100,136.7,0
-19.182,132.3975,396.4,1.1,1.1,13/10/2023,100,259.2,0
-19.1834,132.3868,413.3,1.1,1.1,13/10/2023,100,393.3,0
-19.7249,127.8583,402.5,2.3,1.5,13/10/2023,100,822.2,0
-19.7272,127.8367,410,2.3,1.5,13/10/2023,100,993.8,0
-19.1325,132.6255,382.7,1.1,1,13/10/2023,100,156.9,0
-19.1339,132.6152,392.9,1.1,1,13/10/2023,100,218,0
-19.1353,132.6048,361,1.1,1,13/10/2023,100,77.2,0
-19.115,132.686,361.1,1.1,1,13/10/2023,100,71.2,0
-19.1163,132.6757,368.5,1.1,1,13/10/2023,100,94.9,0
-19.1204,132.6448,380.1,1.1,1,13/10/2023,100,140.5,0
-19.1259,132.6034,429.8,1.1,1,13/10/2023,100,531.8,0
-19.1273,132.593,431,1.1,1,13/10/2023,100,550.3,0
-19.1136,132.6476,369.1,1.1,1,13/10/2023,100,102.2,0
-19.115,132.6373,378.7,1.1,1,13/10/2023,100,141.4,0
-19.1165,132.6269,382.5,1.1,1,13/10/2023,100,157.7,0
-19.1207,132.5959,397.8,1.1,1,13/10/2023,100,245.3,0
-19.1221,132.5855,368.5,1.1,1,13/10/2023,100,100.8,0
-19.1071,132.6255,427.1,1.1,1,13/10/2023,100,497.9,0
-19.1085,132.6152,455,1.1,1,13/10/2023,100,867.9,0
-19.1099,132.6048,456.6,1.1,1,13/10/2023,100,895.1,0
-19.1113,132.5945,385.6,1.1,1,13/10/2023,100,178.5,0
-19.1127,132.584,402,1.1,1,13/10/2023,100,283.2,0
-19.1141,132.5736,447.4,1.1,1,13/10/2023,100,763.6,0
-19.1179,132.4028,402.6,1.1,1.1,13/10/2023,100,299,0
-19.1193,132.3923,434.2,1.1,1.1,13/10/2023,100,608.6,0
-19.1255,132.2735,365.2,1.1,1.1,13/10/2023,100,106,0
-17.6564,136.2254,372.3,1.1,1,13/10/2023,100,115.6,0
-17.5019,136.0929,384.3,1.1,1,13/10/2023,100,166.7,0
-17.4926,136.0913,379.7,1.1,1,13/10/2023,100,141.2,0
-17.4833,136.0897,369.1,1.1,1,13/10/2023,100,96.7,0
-17.4849,136.0796,361.3,1.1,1,13/10/2023,100,74.4,0
-17.4584,136.1896,362,1.1,1,13/10/2023,100,74.2,0
-17.46,136.1794,391.5,1.1,1,13/10/2023,100,202.4,0
-17.474,136.0881,378.2,1.1,1,13/10/2023,100,133.5,0
-17.4756,136.078,427.6,1.1,1,13/10/2023,100,495.7,0
-17.4648,136.0865,393.2,1.1,1,13/10/2023,100,213,0
-17.4663,136.0765,465.2,1.1,1,13/10/2023,100,1025,0
-17.4679,136.0664,361.6,1.1,1,13/10/2023,100,82.3,0
-17.4694,136.0563,373.5,1.1,1,13/10/2023,100,126,0
-17.4555,136.085,365,1.1,1,13/10/2023,100,90.2,0
-17.457,136.0749,386.2,1.1,1,13/10/2023,100,183,0
-17.4602,136.0547,397.9,1.1,1,13/10/2023,100,255.3,0
-17.4384,136.134,364.8,1.1,1,13/10/2023,100,88.4,0
-15.9453,135.7778,373.8,1.1,1,13/10/2023,100,119.8,0
-15.9469,135.7677,401.6,1.1,1,13/10/2023,100,275,0
-15.911,135.876,370.5,1.1,1,13/10/2023,100,106.1,0
-15.9174,135.7732,373.7,1.1,1,13/10/2023,100,121.3,0
-15.9081,135.7716,366,1.1,1,13/10/2023,100,93,0
-15.8775,135.9266,366.1,1.1,1.1,13/10/2023,100,90,0
-15.8791,135.9164,397.7,1.1,1,13/10/2023,100,250.7,0
-15.8682,135.925,368.2,1.1,1.1,13/10/2023,100,99.4,0
-15.8697,135.9148,405.9,1.1,1,13/10/2023,100,311.5,0
-15.8713,135.9046,370.9,1.1,1,13/10/2023,100,115,0
-15.8945,135.7522,364.7,1.1,1,13/10/2023,100,91.8,0
-15.8384,135.9938,374.1,1.1,1.1,13/10/2023,100,126.3,0
-15.8399,135.9835,382.6,1.1,1.1,13/10/2023,100,165.6,0
-15.8712,135.7795,360.4,1.1,1,13/10/2023,100,72.3,0
-15.8619,135.778,366.9,1.1,1,13/10/2023,100,99.2,0
-16.7789,124.5869,365.9,3.7,1.8,13/10/2023,100,596,0
-16.7714,124.5934,361.7,3.7,1.8,13/10/2023,100,512.9,0
-15.7753,134.5206,363.6,1,1,13/10/2023,100,74.4,0
-15.774,134.53,370.3,1,1,13/10/2023,100,95.1,0
-15.7726,134.5393,375.9,1,1,13/10/2023,100,114.3,0
-15.7857,134.5128,380,1,1,13/10/2023,100,133.1,0
-15.8561,134.2822,363.8,1,1,13/10/2023,100,74.6,0
-15.8596,134.3207,366.9,1,1,13/10/2023,100,77.4,0
-15.839,134.4601,372.8,1,1,13/10/2023,100,100.8,0
-15.8377,134.4694,363.6,1,1,13/10/2023,100,70.6,0
-15.8925,134.7243,367.2,1,1,13/10/2023,100,82.6,0
-12.9341,134.5408,364.1,1,1,13/10/2023,100,78.1,0
-12.622,134.3475,362.6,1,1,13/10/2023,100,77.4,0
-12.4583,134.3965,387.9,1,1,13/10/2023,100,172.8,0
-14.3919,135.2071,368,1.1,1,13/10/2023,100,97,0
-14.3905,135.2169,373.3,1.1,1,13/10/2023,100,116.5,0
-13.0303,134.4557,365.7,1,1,13/10/2023,100,81.7,0
-13.0407,134.4477,386.5,1,1,13/10/2023,100,165.4,0
-13.0379,134.4666,360.7,1,1,13/10/2023,100,67.9,0
-13.0512,134.4396,370.2,1,1,13/10/2023,100,101.3,0
-14.9375,133.8908,385.4,1,1,13/10/2023,100,154.7,0
-14.9361,133.9,389,1,1,13/10/2023,100,169.6,0
-14.9638,133.7727,364.1,1,1,13/10/2023,100,80.7,0
-14.9625,133.7819,393.8,1,1,13/10/2023,100,198.5,0
-14.9611,133.7911,360.5,1,1,13/10/2023,100,66.4,0
-14.9451,133.9014,372.7,1,1,13/10/2023,100,100.1,0
-14.9727,133.7741,380.1,1,1,13/10/2023,100,135.9,0
-14.9817,133.7755,408.1,1,1,13/10/2023,100,284,0
-14.9803,133.7847,372.4,1,1,13/10/2023,100,102.7,0
-15.0051,133.8037,367.4,1,1,13/10/2023,100,86.3,0
-15.0038,133.8129,369.2,1,1,13/10/2023,100,90.4,0
-15.0136,133.8708,386.8,1,1,13/10/2023,100,154.7,0
-14.9989,133.972,361.8,1,1,13/10/2023,100,63.1,0
-15.0226,133.8722,386.5,1,1,13/10/2023,100,155.1,0
-15.0328,133.8644,366.2,1,1,13/10/2023,100,82.8,0
-15.0315,133.8736,370.8,1,1,13/10/2023,100,92.6,0
-15.0418,133.8658,367.7,1,1,13/10/2023,100,84.7,0
-15.0404,133.875,446.1,1,1,13/10/2023,100,634.6,0
-15.0391,133.8842,399.9,1,1,13/10/2023,100,221,0
-15.048,133.8856,395.7,1,1,13/10/2023,100,198,0
-15.0467,133.8948,361.2,1,1,13/10/2023,100,58.2,0
-15.0828,133.907,409.4,1,1,13/10/2023,100,288.9,0
-11.6259,133.041,361,1,1,13/10/2023,100,74,0
-34.547,116.3482,367.7,1.1,1.1,13/10/2023,100,122.3,0
-34.747,117.2114,380.1,1.2,1.1,13/10/2023,100,195.7,0
-34.7448,117.2243,402.6,1.2,1.1,13/10/2023,100,348.9,0
-34.7634,117.175,375,1.2,1.1,13/10/2023,100,166.6,0
-34.7612,117.1879,384,1.2,1.1,13/10/2023,100,213.7,0
-34.7567,117.2139,419.4,1.2,1.1,13/10/2023,100,503.9,0
-34.7545,117.2268,418.7,1.2,1.1,13/10/2023,100,499.5,0
-34.7523,117.2398,379.7,1.2,1.1,13/10/2023,100,197.9,0
-34.7664,117.2165,396.9,1.2,1.1,13/10/2023,100,302.3,0
-34.7642,117.2293,406.8,1.2,1.1,13/10/2023,100,384.3,0
-34.762,117.2424,378,1.2,1.1,13/10/2023,100,185.1,0
-34.7718,117.1976,372,1.2,1.1,13/10/2023,100,153.8,0
-34.7673,117.2235,447.9,1.2,1.1,13/10/2023,100,891.3,0
-34.765,117.2364,424.3,1.2,1.1,13/10/2023,100,562.9,0
-34.7627,117.2494,384.6,1.2,1.1,13/10/2023,100,220.8,0
-34.7815,117.2002,389.1,1.2,1.1,13/10/2023,100,246.2,0
-34.777,117.226,385.6,1.2,1.1,13/10/2023,100,228.4,0
-34.7748,117.239,425.2,1.2,1.1,13/10/2023,100,572.3,0
-34.7725,117.252,384.7,1.2,1.1,13/10/2023,100,224.7,0
-13.4363,142.4148,320,1.6,1.2,13/10/2023,100,32.8,0
-13.4582,142.4042,373.9,1.6,1.2,13/10/2023,100,252.2,0
-13.4557,142.3899,321.7,1.6,1.2,13/10/2023,100,38.6,0
-13.452,142.4347,338.7,1.6,1.2,13/10/2023,100,75.3,0
-13.4472,142.4062,336.4,1.6,1.2,13/10/2023,100,71.1,0
-13.4362,142.4081,323.1,1.6,1.2,13/10/2023,100,37.2,0
-13.4519,142.4414,327.2,1.6,1.2,13/10/2023,100,44.2,0
-13.4473,142.4129,328.9,1.6,1.2,13/10/2023,100,50.2,0
-15.7022,144.2439,338.3,1.1,1.1,13/10/2023,100,48.1,0
-15.7005,144.2335,335.7,1.1,1.1,13/10/2023,100,42.8,0
-15.6872,144.1504,336,1.1,1.1,13/10/2023,100,43.3,0
-15.6944,144.2558,340.5,1.1,1.1,13/10/2023,100,52.9,0
-15.6928,144.2455,358.1,1.1,1.1,13/10/2023,100,96.8,0
-15.6777,144.1519,338.3,1.1,1.1,13/10/2023,100,47.7,0
-15.6867,144.2677,322.1,1.1,1.1,13/10/2023,100,23.9,0
-15.6114,144.1362,331.5,1.1,1.1,13/10/2023,100,34.8,0
-14.5408,144.6126,323.7,1.1,1.1,13/10/2023,100,23.8,0
-13.463,142.4328,342.3,1.6,1.2,13/10/2023,100,90.3,0
-13.4606,142.4185,338.1,1.6,1.2,13/10/2023,100,77.6,0
-16.1705,144.2295,323,1.1,1.1,13/10/2023,100,23.3,0
-16.1611,144.231,320.7,1.1,1.1,13/10/2023,100,20.2,0
-24.9754,148.0645,337.8,1.3,1.1,13/10/2023,100,60.1,0
-24.9667,148.0787,335,1.3,1.1,13/10/2023,100,54.5,0
-24.9651,148.0659,353,1.3,1.1,13/10/2023,100,105.2,0
-24.9689,148.0719,378,1.3,1.1,13/10/2023,100,223.3,0
-24.9673,148.0592,334.2,1.3,1.1,13/10/2023,100,54,0
-24.9959,148.0616,364.9,1.3,1.1,13/10/2023,100,150.9,0
-29.2783,151.0284,333.3,2.4,1.5,13/10/2023,100,124.5,0
-29.2709,151.0367,340.8,2.4,1.5,13/10/2023,100,166.7,0
-16.8806,124.4503,328.6,1.2,1.1,13/10/2023,100,33,0
-16.8692,124.4402,335.6,1.2,1.1,13/10/2023,100,46.6,0
-16.8791,124.439,321.9,1.2,1.1,13/10/2023,100,23.6,0
-19.1453,123.0053,359.4,1.1,1,13/10/2023,100,94.8,0
-17.7133,124.2066,339.4,1.2,1.1,13/10/2023,100,55.5,0
-17.7148,124.218,340.2,1.2,1.1,13/10/2023,100,57.3,0
-19.1569,123.2673,347.9,1.1,1.1,13/10/2023,100,67,0
-19.146,123.1182,396.1,1.1,1.1,13/10/2023,100,264.8,0
-19.1475,123.1287,415.9,1.1,1.1,13/10/2023,100,417.6,0
-19.1489,123.1392,373,1.1,1.1,13/10/2023,100,141.3,0
-19.1679,123.2766,335,1.1,1.1,13/10/2023,100,39.5,0
-19.1693,123.2872,360.1,1.1,1.1,13/10/2023,100,100.7,0
-19.1708,123.2979,408.3,1.1,1.1,13/10/2023,100,364.6,0
-19.1554,123.1168,323.1,1.1,1.1,13/10/2023,100,20.6,0
-19.1439,122.995,342,1.1,1,13/10/2023,100,51.5,0
-19.1519,122.9833,381.1,1.1,1,13/10/2023,100,178.8,0
-19.1533,122.9936,369.8,1.1,1,13/10/2023,100,129.9,0
-19.1598,122.9715,343.3,1.1,1,13/10/2023,100,53.2,0
-19.1612,122.9819,348.8,1.1,1,13/10/2023,100,64.2,0
-19.1626,122.9922,335.3,1.1,1,13/10/2023,100,37.3,0
-19.1692,122.9701,326.7,1.1,1,13/10/2023,100,25.7,0
-20.548,131.1732,340.4,4.2,1.9,13/10/2023,100,350.6,0
-20.5521,131.1687,334.7,4.2,1.9,13/10/2023,100,281.8,0
-20.5556,131.2086,323,4.2,1.9,13/10/2023,100,169.3,0
-22.0238,116.2031,335.6,1.4,1.2,13/10/2023,100,60,0
-30.0259,152.9681,381.9,1,1,14/10/2023,100,160.6,0
-30.038,152.9439,402.4,1,1,14/10/2023,100,274.5,0
-30.0363,152.9547,391.3,1,1,14/10/2023,100,206.8,0
-30.0346,152.9653,427.5,1,1,14/10/2023,100,478.3,0
-30.0329,152.976,428.5,1,1,14/10/2023,100,489.9,0
-25.2157,148.4123,373.2,1.1,1,14/10/2023,100,130.8,0
-25.0524,148.1873,380.2,1.1,1,14/10/2023,100,166.5,0
-25.0538,148.1766,364.2,1.1,1,14/10/2023,100,101.5,0
-24.1227,149.2209,420.8,1,1,14/10/2023,100,395.5,0
-24.1213,149.2307,406.3,1,1,14/10/2023,100,285.1,0
-24.9393,148.053,397.3,1.1,1.1,14/10/2023,100,269.5,0
-24.9379,148.0643,430.9,1.1,1.1,14/10/2023,100,570.4,0
-24.9488,148.0545,387.9,1.1,1.1,14/10/2023,100,208.3,0
-24.9473,148.0655,414.1,1.1,1.1,14/10/2023,100,396.4,0
-25.001,148.0955,369.3,1.1,1,14/10/2023,100,119.9,0
-25.009,148.1078,363.1,1.1,1,14/10/2023,100,97.8,0
-21.3199,147.13,378.5,1.1,1.1,14/10/2023,100,149,0
-21.3213,147.1193,363.2,1.1,1.1,14/10/2023,100,87.8,0
-17.4864,145.3416,363.3,1.3,1.1,14/10/2023,100,115.4,0
-17.488,145.3298,408,1.3,1.1,14/10/2023,100,406.9,0
-17.4896,145.318,361.3,1.3,1.1,14/10/2023,100,108.3,0
-17.478,145.3285,370.1,1.3,1.1,14/10/2023,100,146.5,0
-19.2284,146.1373,389.3,1.2,1.1,14/10/2023,100,234.8,0
-19.2247,146.1417,391.8,1.2,1.1,14/10/2023,100,247.2,0
-17.7056,145.3064,367.6,1.3,1.1,14/10/2023,100,131.9,0
-17.7071,145.2944,362.4,1.3,1.1,14/10/2023,100,110.3,0
-17.6871,145.2917,366.8,1.3,1.1,14/10/2023,100,130.8,0
-19.227,146.1485,373.7,1.2,1.1,14/10/2023,100,147.1,0
-15.3123,144.5962,368.5,1.3,1.1,14/10/2023,100,143.4,0
-15.5372,144.1386,364.1,1.4,1.2,14/10/2023,100,138.7,0
-15.5436,144.1318,363.1,1.4,1.2,14/10/2023,100,134.7,0
-15.542,144.1447,382.4,1.4,1.2,14/10/2023,100,243.8,0
-15.5966,144.2179,364.1,1.4,1.2,14/10/2023,100,130,0
-15.5949,144.2307,362.1,1.4,1.2,14/10/2023,100,117,0
-15.6087,144.2065,390,1.4,1.2,14/10/2023,100,294.4,0
-15.6071,144.2194,370,1.4,1.2,14/10/2023,100,156.9,0
-15.6209,144.1952,363.3,1.4,1.2,14/10/2023,100,120,0
-15.6679,144.1299,382.3,1.4,1.2,14/10/2023,100,248.3,0
-15.6663,144.1429,418.3,1.4,1.2,14/10/2023,100,604.1,0
-15.6646,144.1559,369,1.4,1.2,14/10/2023,100,154.5,0
-15.6785,144.1311,376.4,1.4,1.2,14/10/2023,100,207.5,0
-15.6768,144.1445,367,1.4,1.2,14/10/2023,100,147.1,0
-15.6961,144.1603,366.2,1.4,1.2,14/10/2023,100,143.1,0
-15.7066,144.1619,405.5,1.4,1.2,14/10/2023,100,447.2,0
-15.7139,144.2335,361.4,1.4,1.2,14/10/2023,100,122.8,0
-12.2647,142.8226,381.8,1.6,1.2,14/10/2023,100,288.1,0
-12.4284,142.8862,370.1,1.6,1.2,14/10/2023,100,197,0
-13.0732,142.8554,363.9,1.6,1.2,14/10/2023,100,159.4,0
-13.4205,142.3606,399.7,1.8,1.3,14/10/2023,100,539.3,0
-13.4185,142.3766,430.5,1.7,1.3,14/10/2023,100,1069.9,0
-13.4165,142.3925,478.9,1.7,1.3,14/10/2023,100,2576.4,0
-13.4145,142.4085,377.5,1.7,1.3,14/10/2023,100,270.1,0
-13.4301,142.3782,387,1.7,1.3,14/10/2023,100,367,0
-13.4281,142.3941,376.5,1.7,1.3,14/10/2023,100,263.4,0
-13.4261,142.41,369.5,1.7,1.3,14/10/2023,100,204.2,0
-13.4241,142.4259,360.3,1.7,1.3,14/10/2023,100,142,0
-13.4827,142.3361,363.7,1.8,1.3,14/10/2023,100,174.4,0
-13.481,142.3265,380.8,1.8,1.3,14/10/2023,100,321.1,0
-11.7999,142.5191,385.2,1.6,1.2,14/10/2023,100,326.7,0
-11.817,142.5727,378,1.6,1.2,14/10/2023,100,260.9,0
-21.8638,134.7945,361.9,3.7,1.8,14/10/2023,100,514.6,0
-20.6872,132.0825,417.8,2.5,1.5,14/10/2023,100,1375.1,0
-21.6605,130.7837,391,1.9,1.3,14/10/2023,100,466.7,0
-21.6572,130.7776,362.4,1.9,1.3,14/10/2023,100,181.1,0
-20.8105,134.0029,366.7,3.4,1.7,14/10/2023,100,523.6,0
-21.1168,132.2585,365.1,2.5,1.5,14/10/2023,100,306.7,0
-21.0944,132.2288,393.1,2.5,1.5,14/10/2023,100,735.4,0
-21.0809,132.2259,373.2,2.5,1.5,14/10/2023,100,405.3,0
-21.0856,132.2024,362.7,2.5,1.5,14/10/2023,100,269.7,0
-20.766,133.9462,369.7,3.4,1.7,14/10/2023,100,584.9,0
-21.0869,132.2198,390.6,2.5,1.5,14/10/2023,100,694.9,0
-20.724,133.8373,400.4,3.3,1.7,14/10/2023,100,1395.1,0
-20.9641,132.2372,363.7,2.5,1.5,14/10/2023,100,300.5,0
-20.8524,132.5175,373.9,2.7,1.6,14/10/2023,100,444.9,0
-20.8133,132.6404,403,2.7,1.6,14/10/2023,100,1068.9,0
-20.8385,132.5144,413.5,2.7,1.6,14/10/2023,100,1330.5,0
-20.8435,132.4895,387.4,2.6,1.6,14/10/2023,100,676,0
-20.847,132.5088,413.3,2.7,1.6,14/10/2023,100,1325.4,0
-20.8039,132.6573,384.4,2.7,1.6,14/10/2023,100,658.3,0
-20.8089,132.6318,405.9,2.7,1.6,14/10/2023,100,1151.7,0
-20.8332,132.5057,411.4,2.7,1.6,14/10/2023,100,1267.8,0
-20.838,132.4808,371.3,2.6,1.6,14/10/2023,100,407.4,0
-20.7949,132.6286,369.5,2.7,1.6,14/10/2023,100,408.2,0
-20.8194,132.5026,389.4,2.7,1.6,14/10/2023,100,720.4,0
-20.8242,132.4777,373.2,2.6,1.6,14/10/2023,100,438.5,0
-20.781,132.6254,382.1,2.7,1.6,14/10/2023,100,620.5,0
-20.7859,132.6,376.9,2.7,1.6,14/10/2023,100,522,0
-20.772,132.5968,412.4,2.7,1.6,14/10/2023,100,1362.2,0
-20.7581,132.5937,397.9,2.7,1.6,14/10/2023,100,968,0
-20.7691,132.5912,393.1,2.7,1.6,14/10/2023,100,848.4,0
-20.7551,132.588,390.4,2.7,1.6,14/10/2023,100,799.1,0
-20.7391,132.2249,364.5,2.5,1.5,14/10/2023,100,304,0
-20.7349,132.1741,366.5,2.5,1.5,14/10/2023,100,314.5,0
-20.7395,132.1504,369.1,2.5,1.5,14/10/2023,100,346.7,0
-20.6881,132.3396,363.3,2.6,1.5,14/10/2023,100,314.9,0
-20.6929,132.3153,395.2,2.6,1.5,14/10/2023,100,831.2,0
-20.7119,132.2189,431,2.5,1.5,14/10/2023,100,1855.2,0
-20.7166,132.195,387.2,2.5,1.5,14/10/2023,100,641,0
-20.726,132.1474,371.6,2.5,1.5,14/10/2023,100,381.9,0
-20.7412,132.1678,374.3,2.5,1.5,14/10/2023,100,416.5,0
-20.6956,132.3336,389.8,2.6,1.5,14/10/2023,100,722.9,0
-20.7003,132.3092,364.6,2.6,1.5,14/10/2023,100,326.1,0
-20.7186,132.2127,369.6,2.5,1.5,14/10/2023,100,365.8,0
-20.7322,132.1411,367.1,2.5,1.5,14/10/2023,100,318.9,0
-20.6866,132.3062,381.6,2.6,1.5,14/10/2023,100,582.2,0
-20.7005,132.2337,361.7,2.5,1.5,14/10/2023,100,290.2,0
-20.705,132.2097,442.3,2.5,1.5,14/10/2023,100,2338,0
-20.7096,132.1857,378.6,2.5,1.5,14/10/2023,100,499.1,0
-20.7187,132.1381,386.5,2.5,1.5,14/10/2023,100,611,0
-20.732,132.0679,373.7,2.5,1.5,14/10/2023,100,389.5,0
-20.6729,132.3031,408.1,2.6,1.5,14/10/2023,100,1175.4,0
-20.7051,132.1352,367.1,2.5,1.5,14/10/2023,100,334.4,0
-20.7186,132.065,394.8,2.5,1.5,14/10/2023,100,753.4,0
